Report_Name,Title Master Report,"","","","","","","","","","","","","","","","","","","","",""
Report_ID,TR,"","","","","","","","","","","","","","","","","","","","",""
Release,5,"","","","","","","","","","","","","","","","","","","","",""
Institution_Name,University of Mary Washington,"","","","","","","","","","","","","","","","","","","","",""
Institution_ID,"","","","","","","","","","","","","","","","","","","","","",""
Metric_Types,"","","","","","","","","","","","","","","","","","","","","",""
Report_Filters,Data_Type=Book|Journal,"","","","","","","","","","","","","","","","","","","","",""
Report_Attributes,Attributes_To_ShowData_Type; Section_Type; YOP; Access_Type; Access_Method,"","","","","","","","","","","","","","","","","","","","",""
Exceptions,"","","","","","","","","","","","","","","","","","","","","",""
Reporting_Period,Begin_Date=2020-07-01; End_Date=2020-12-31,"","","","","","","","","","","","","","","","","","","","",""
Created,2022-01-13T03:29:15+0000,"","","","","","","","","","","","","","","","","","","","",""
Created_By,Sheridan PubFactory,"","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","",""
Title,Publisher,Publisher_ID,Platform,DOI,Proprietary_ID,ISBN,Print_ISSN,Online_ISSN,URI,Data_Type,Section_Type,YOP,Access_Type,Access_Method,Metric_Type,Reporting_Period_Total,Jul-2020,Aug-2020,Sep-2020,Oct-2020,Nov-2020,Dec-2020
Co-operativism and Local Development in Cuba,Brill,"",Brill,10.1163/9789004361720,"",978-90-04-36172-0,"","",https://brill.com/view/title/35064,Book,Book,2018,Controlled,Regular,Total_Item_Investigations,3,3,0,0,0,0,0
Co-operativism and Local Development in Cuba,Brill,"",Brill,10.1163/9789004361720,"",978-90-04-36172-0,"","",https://brill.com/view/title/35064,Book,Chapter,2018,Controlled,Regular,Total_Item_Investigations,3,3,0,0,0,0,0
Co-operativism and Local Development in Cuba,Brill,"",Brill,10.1163/9789004361720,"",978-90-04-36172-0,"","",https://brill.com/view/title/35064,Book,Book,2018,Controlled,Regular,Unique_Item_Investigations,1,1,0,0,0,0,0
Co-operativism and Local Development in Cuba,Brill,"",Brill,10.1163/9789004361720,"",978-90-04-36172-0,"","",https://brill.com/view/title/35064,Book,Chapter,2018,Controlled,Regular,Unique_Item_Investigations,2,2,0,0,0,0,0
Co-operativism and Local Development in Cuba,Brill,"",Brill,10.1163/9789004361720,"",978-90-04-36172-0,"","",https://brill.com/view/title/35064,Book,Chapter,2018,Controlled,Regular,Total_Item_Requests,3,3,0,0,0,0,0
Co-operativism and Local Development in Cuba,Brill,"",Brill,10.1163/9789004361720,"",978-90-04-36172-0,"","",https://brill.com/view/title/35064,Book,Chapter,2018,Controlled,Regular,Unique_Item_Requests,2,2,0,0,0,0,0
"Conquest and Resistance in the Ethiopian Empire, 1880 - 1974",Brill,"",Brill,10.1163/9789004265486,"",978-90-04-26548-6,"","",https://brill.com/view/title/24518,Book,Book,2014,Controlled,Regular,No_License,2,0,0,0,0,2,0
"Conquest and Resistance in the Ethiopian Empire, 1880 - 1974",Brill,"",Brill,10.1163/9789004265486,"",978-90-04-26548-6,"","",https://brill.com/view/title/24518,Book,"",2014,Controlled,Regular,Unique_Title_Investigations,1,0,0,0,0,1,0
"Conquest and Resistance in the Ethiopian Empire, 1880 - 1974",Brill,"",Brill,10.1163/9789004265486,"",978-90-04-26548-6,"","",https://brill.com/view/title/24518,Book,Chapter,2014,Controlled,Regular,Total_Item_Investigations,2,0,0,0,0,2,0
"Conquest and Resistance in the Ethiopian Empire, 1880 - 1974",Brill,"",Brill,10.1163/9789004265486,"",978-90-04-26548-6,"","",https://brill.com/view/title/24518,Book,Chapter,2014,Controlled,Regular,Unique_Item_Investigations,1,0,0,0,0,1,0
Contemporary Pragmatism,Brill,"",Brill,"","","",1572-3429,1875-8185,https://brill.com/view/journals/copr/copr-overview.xml,Journal,Other,2019,Controlled,Regular,No_License,3,0,0,3,0,0,0
Contemporary Pragmatism,Brill,"",Brill,"","","",1572-3429,1875-8185,https://brill.com/view/journals/copr/copr-overview.xml,Journal,Article,2019,Controlled,Regular,Total_Item_Investigations,3,0,0,3,0,0,0
Contemporary Pragmatism,Brill,"",Brill,"","","",1572-3429,1875-8185,https://brill.com/view/journals/copr/copr-overview.xml,Journal,Article,2019,Controlled,Regular,Unique_Item_Investigations,1,0,0,1,0,0,0
Cultural Shifts and Ritual Transformations in Reformation Europe,Brill,"",Brill,10.1163/9789004436022,"",978-90-04-43602-2,"","",https://brill.com/view/title/58311,Book,Book,2020,Controlled,Regular,No_License,1,0,0,0,0,1,0
Cultural Shifts and Ritual Transformations in Reformation Europe,Brill,"",Brill,10.1163/9789004436022,"",978-90-04-43602-2,"","",https://brill.com/view/title/58311,Book,"",2020,Controlled,Regular,Unique_Title_Investigations,1,0,0,0,0,1,0
Cultural Shifts and Ritual Transformations in Reformation Europe,Brill,"",Brill,10.1163/9789004436022,"",978-90-04-43602-2,"","",https://brill.com/view/title/58311,Book,Chapter,2020,Controlled,Regular,Total_Item_Investigations,1,0,0,0,0,1,0
Cultural Shifts and Ritual Transformations in Reformation Europe,Brill,"",Brill,10.1163/9789004436022,"",978-90-04-43602-2,"","",https://brill.com/view/title/58311,Book,Chapter,2020,Controlled,Regular,Unique_Item_Investigations,1,0,0,0,0,1,0
Dead Sea Discoveries,Brill,"",Brill,"","","",0929-0761,1568-5179,https://brill.com/view/journals/dsd/dsd-overview.xml,Journal,Other,2020,Controlled,Regular,No_License,1,0,0,0,1,0,0
Dead Sea Discoveries,Brill,"",Brill,"","","",0929-0761,1568-5179,https://brill.com/view/journals/dsd/dsd-overview.xml,Journal,Other,0001,Controlled,Regular,Total_Item_Investigations,1,0,0,0,1,0,0
Dead Sea Discoveries,Brill,"",Brill,"","","",0929-0761,1568-5179,https://brill.com/view/journals/dsd/dsd-overview.xml,Journal,Article,2020,Controlled,Regular,Total_Item_Investigations,1,0,0,0,1,0,0
Dead Sea Discoveries,Brill,"",Brill,"","","",0929-0761,1568-5179,https://brill.com/view/journals/dsd/dsd-overview.xml,Journal,Other,2020,Controlled,Regular,Total_Item_Investigations,1,0,0,0,1,0,0
Dead Sea Discoveries,Brill,"",Brill,"","","",0929-0761,1568-5179,https://brill.com/view/journals/dsd/dsd-overview.xml,Journal,Other,0001,Controlled,Regular,Unique_Item_Investigations,1,0,0,0,1,0,0
Dead Sea Discoveries,Brill,"",Brill,"","","",0929-0761,1568-5179,https://brill.com/view/journals/dsd/dsd-overview.xml,Journal,Article,2020,Controlled,Regular,Unique_Item_Investigations,1,0,0,0,1,0,0
Dead Sea Discoveries,Brill,"",Brill,"","","",0929-0761,1568-5179,https://brill.com/view/journals/dsd/dsd-overview.xml,Journal,Other,2020,Controlled,Regular,Unique_Item_Investigations,1,0,0,0,1,0,0
Die Welt des Islams,Brill,"",Brill,"","","",0043-2539,1570-0607,https://brill.com/view/journals/wdi/wdi-overview.xml,Journal,Other,9999,Controlled,Regular,No_License,1,0,0,0,0,1,0
