Report_Name,Title Master Report,,,,,,,,,,,,,,,,,,,,,,,,,,,
Report_ID,TR,,,,,,,,,,,,,,,,,,,,,,,,,,,
Release,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
Institution_Name,"Mary Washington, Univ of",,,,,,,,,,,,,,,,,,,,,,,,,,,
Institution_ID,MUSE:institution16879,,,,,,,,,,,,,,,,,,,,,,,,,,,
Metric_Types,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Report_Filters,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Report_Attributes,Attributes_To_Show=Data_Type|Section_Type|YOP|Access_Type|Access_Method,,,,,,,,,,,,,,,,,,,,,,,,,,,
Exceptions,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reporting_Period,Begin_Date=2020-07-01; End_Date=2021-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,
Created,2022-01-12T13:59:26Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
Created_By,Project MUSE,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Title,Publisher,Publisher_ID,Platform,DOI,Proprietary_ID,ISBN,Print_ISSN,Online_ISSN,URI,Data_Type,Section_Type,YOP,Access_Type,Access_Method,Metric_Type,Reporting_Period_Total,Jul-2020,Aug-2020,Sep-2020,Oct-2020,Nov-2020,Dec-2020,Jan-2021,Feb-2021,Mar-2021,Apr-2021,May-2021,Jun-2021
Adiós Muchachos,Duke University Press,MUSE:publisher4,Project MUSE,,MUSE:book16153,978-0-82-239459-4,,,https://muse.jhu.edu/book/16153,Book,Chapter,2012,Controlled,Regular,Total_Item_Investigations,3,0,0,0,0,0,0,0,1,0,2,0,0
Adiós Muchachos,Duke University Press,MUSE:publisher4,Project MUSE,,MUSE:book16153,978-0-82-239459-4,,,https://muse.jhu.edu/book/16153,Book,Chapter,2012,Controlled,Regular,Unique_Item_Investigations,3,0,0,0,0,0,0,0,1,0,2,0,0
Adiós Muchachos,Duke University Press,MUSE:publisher4,Project MUSE,,MUSE:book16153,978-0-82-239459-4,,,https://muse.jhu.edu/book/16153,Book,,2012,Controlled,Regular,Unique_Title_Investigations,2,0,0,0,0,0,0,0,1,0,1,0,0
Adoption & Culture,The Ohio State University Press,MUSE:publisher30,Project MUSE,,MUSE:journal786,,1944-4990,2574-2523,https://muse.jhu.edu/journal/786,Journal,Article,2021,Controlled,Regular,No_License,1,0,0,0,0,0,0,0,0,1,0,0,0
Adoption & Culture,The Ohio State University Press,MUSE:publisher30,Project MUSE,,MUSE:journal786,,1944-4990,2574-2523,https://muse.jhu.edu/journal/786,Journal,Article,2021,Controlled,Regular,Total_Item_Investigations,1,0,0,0,0,0,0,0,0,1,0,0,0
Adoption & Culture,The Ohio State University Press,MUSE:publisher30,Project MUSE,,MUSE:journal786,,1944-4990,2574-2523,https://muse.jhu.edu/journal/786,Journal,Article,2021,Controlled,Regular,Unique_Item_Investigations,1,0,0,0,0,0,0,0,0,1,0,0,0
Advertising & Society Quarterly,Advertising Educational Foundation,MUSE:publisher21,Project MUSE,,MUSE:journal18,,,2475-1790,https://muse.jhu.edu/journal/18,Journal,Article,2004,Controlled,Regular,Total_Item_Investigations,2,0,0,0,2,0,0,0,0,0,0,0,0
Advertising & Society Quarterly,Advertising Educational Foundation,MUSE:publisher21,Project MUSE,,MUSE:journal18,,,2475-1790,https://muse.jhu.edu/journal/18,Journal,Article,2004,Controlled,Regular,Total_Item_Requests,1,0,0,0,1,0,0,0,0,0,0,0,0
Advertising & Society Quarterly,Advertising Educational Foundation,MUSE:publisher21,Project MUSE,,MUSE:journal18,,,2475-1790,https://muse.jhu.edu/journal/18,Journal,Article,2004,Controlled,Regular,Unique_Item_Investigations,2,0,0,0,2,0,0,0,0,0,0,0,0
Advertising & Society Quarterly,Advertising Educational Foundation,MUSE:publisher21,Project MUSE,,MUSE:journal18,,,2475-1790,https://muse.jhu.edu/journal/18,Journal,Article,2004,Controlled,Regular,Unique_Item_Requests,1,0,0,0,1,0,0,0,0,0,0,0,0
Advertising & Society Quarterly,Advertising Educational Foundation,MUSE:publisher21,Project MUSE,,MUSE:journal18,,,2475-1790,https://muse.jhu.edu/journal/18,Journal,Article,2005,OA_Gold,Regular,Total_Item_Investigations,1,0,0,0,0,0,0,0,0,1,0,0,0
Advertising & Society Quarterly,Advertising Educational Foundation,MUSE:publisher21,Project MUSE,,MUSE:journal18,,,2475-1790,https://muse.jhu.edu/journal/18,Journal,Article,2005,OA_Gold,Regular,Total_Item_Requests,1,0,0,0,0,0,0,0,0,1,0,0,0
Advertising & Society Quarterly,Advertising Educational Foundation,MUSE:publisher21,Project MUSE,,MUSE:journal18,,,2475-1790,https://muse.jhu.edu/journal/18,Journal,Article,2005,OA_Gold,Regular,Unique_Item_Investigations,1,0,0,0,0,0,0,0,0,1,0,0,0
Advertising & Society Quarterly,Advertising Educational Foundation,MUSE:publisher21,Project MUSE,,MUSE:journal18,,,2475-1790,https://muse.jhu.edu/journal/18,Journal,Article,2005,OA_Gold,Regular,Unique_Item_Requests,1,0,0,0,0,0,0,0,0,1,0,0,0
Advertising & Society Quarterly,Advertising Educational Foundation,MUSE:publisher21,Project MUSE,,MUSE:journal18,,,2475-1790,https://muse.jhu.edu/journal/18,Journal,Article,2009,Controlled,Regular,Total_Item_Investigations,1,0,0,0,1,0,0,0,0,0,0,0,0
Advertising & Society Quarterly,Advertising Educational Foundation,MUSE:publisher21,Project MUSE,,MUSE:journal18,,,2475-1790,https://muse.jhu.edu/journal/18,Journal,Article,2009,Controlled,Regular,Total_Item_Requests,1,0,0,0,1,0,0,0,0,0,0,0,0
Advertising & Society Quarterly,Advertising Educational Foundation,MUSE:publisher21,Project MUSE,,MUSE:journal18,,,2475-1790,https://muse.jhu.edu/journal/18,Journal,Article,2009,Controlled,Regular,Unique_Item_Investigations,1,0,0,0,1,0,0,0,0,0,0,0,0
Advertising & Society Quarterly,Advertising Educational Foundation,MUSE:publisher21,Project MUSE,,MUSE:journal18,,,2475-1790,https://muse.jhu.edu/journal/18,Journal,Article,2009,Controlled,Regular,Unique_Item_Requests,1,0,0,0,1,0,0,0,0,0,0,0,0
Advertising & Society Quarterly,Advertising Educational Foundation,MUSE:publisher21,Project MUSE,,MUSE:journal18,,,2475-1790,https://muse.jhu.edu/journal/18,Journal,Article,2009,OA_Gold,Regular,Total_Item_Investigations,2,0,0,0,0,0,0,0,0,2,0,0,0
Advertising & Society Quarterly,Advertising Educational Foundation,MUSE:publisher21,Project MUSE,,MUSE:journal18,,,2475-1790,https://muse.jhu.edu/journal/18,Journal,Article,2009,OA_Gold,Regular,Total_Item_Requests,2,0,0,0,0,0,0,0,0,2,0,0,0
Advertising & Society Quarterly,Advertising Educational Foundation,MUSE:publisher21,Project MUSE,,MUSE:journal18,,,2475-1790,https://muse.jhu.edu/journal/18,Journal,Article,2009,OA_Gold,Regular,Unique_Item_Investigations,2,0,0,0,0,0,0,0,0,2,0,0,0
Advertising & Society Quarterly,Advertising Educational Foundation,MUSE:publisher21,Project MUSE,,MUSE:journal18,,,2475-1790,https://muse.jhu.edu/journal/18,Journal,Article,2009,OA_Gold,Regular,Unique_Item_Requests,2,0,0,0,0,0,0,0,0,2,0,0,0
Advertising & Society Quarterly,Advertising Educational Foundation,MUSE:publisher21,Project MUSE,,MUSE:journal18,,,2475-1790,https://muse.jhu.edu/journal/18,Journal,Article,2010,OA_Gold,Regular,Total_Item_Investigations,1,0,0,0,0,0,0,0,0,1,0,0,0
Advertising & Society Quarterly,Advertising Educational Foundation,MUSE:publisher21,Project MUSE,,MUSE:journal18,,,2475-1790,https://muse.jhu.edu/journal/18,Journal,Article,2010,OA_Gold,Regular,Unique_Item_Investigations,1,0,0,0,0,0,0,0,0,1,0,0,0
Africa: The Journal of the International African Institute,Cambridge University Press,MUSE:publisher122,Project MUSE,,MUSE:journal310,,0001-9720,1750-0184,https://muse.jhu.edu/journal/310,Journal,Article,2019,Controlled,Regular,Total_Item_Investigations,1,0,0,0,0,0,0,0,1,0,0,0,0
Africa: The Journal of the International African Institute,Cambridge University Press,MUSE:publisher122,Project MUSE,,MUSE:journal310,,0001-9720,1750-0184,https://muse.jhu.edu/journal/310,Journal,Article,2019,Controlled,Regular,Total_Item_Requests,1,0,0,0,0,0,0,0,1,0,0,0,0
Africa: The Journal of the International African Institute,Cambridge University Press,MUSE:publisher122,Project MUSE,,MUSE:journal310,,0001-9720,1750-0184,https://muse.jhu.edu/journal/310,Journal,Article,2019,Controlled,Regular,Unique_Item_Investigations,1,0,0,0,0,0,0,0,1,0,0,0,0
Africa: The Journal of the International African Institute,Cambridge University Press,MUSE:publisher122,Project MUSE,,MUSE:journal310,,0001-9720,1750-0184,https://muse.jhu.edu/journal/310,Journal,Article,2019,Controlled,Regular,Unique_Item_Requests,1,0,0,0,0,0,0,0,1,0,0,0,0
African American Religious History,Duke University Press,MUSE:publisher4,Project MUSE,,MUSE:book70345,978-0-82-239603-1,,,https://muse.jhu.edu/book/70345,Book,Chapter,2020,Controlled,Regular,No_License,1,0,0,0,0,1,0,0,0,0,0,0,0
African American Religious History,Duke University Press,MUSE:publisher4,Project MUSE,,MUSE:book70345,978-0-82-239603-1,,,https://muse.jhu.edu/book/70345,Book,Chapter,2020,Controlled,Regular,Total_Item_Investigations,2,0,0,0,0,2,0,0,0,0,0,0,0
African American Religious History,Duke University Press,MUSE:publisher4,Project MUSE,,MUSE:book70345,978-0-82-239603-1,,,https://muse.jhu.edu/book/70345,Book,Chapter,2020,Controlled,Regular,Unique_Item_Investigations,1,0,0,0,0,1,0,0,0,0,0,0,0
African American Religious History,Duke University Press,MUSE:publisher4,Project MUSE,,MUSE:book70345,978-0-82-239603-1,,,https://muse.jhu.edu/book/70345,Book,,2020,Controlled,Regular,Unique_Title_Investigations,2,0,0,0,0,2,0,0,0,0,0,0,0
African American Review,Johns Hopkins University Press,MUSE:publisher1,Project MUSE,,MUSE:journal434,,1062-4783,1945-6182,https://muse.jhu.edu/journal/434,Journal,Article,2012,Controlled,Regular,Total_Item_Investigations,3,0,0,0,3,0,0,0,0,0,0,0,0
African American Review,Johns Hopkins University Press,MUSE:publisher1,Project MUSE,,MUSE:journal434,,1062-4783,1945-6182,https://muse.jhu.edu/journal/434,Journal,Article,2012,Controlled,Regular,Total_Item_Requests,3,0,0,0,3,0,0,0,0,0,0,0,0
African American Review,Johns Hopkins University Press,MUSE:publisher1,Project MUSE,,MUSE:journal434,,1062-4783,1945-6182,https://muse.jhu.edu/journal/434,Journal,Article,2012,Controlled,Regular,Unique_Item_Investigations,1,0,0,0,1,0,0,0,0,0,0,0,0
African American Review,Johns Hopkins University Press,MUSE:publisher1,Project MUSE,,MUSE:journal434,,1062-4783,1945-6182,https://muse.jhu.edu/journal/434,Journal,Article,2012,Controlled,Regular,Unique_Item_Requests,1,0,0,0,1,0,0,0,0,0,0,0,0
African American Review,Johns Hopkins University Press,MUSE:publisher1,Project MUSE,,MUSE:journal434,,1062-4783,1945-6182,https://muse.jhu.edu/journal/434,Journal,Article,2018,Controlled,Regular,Total_Item_Investigations,3,0,0,3,0,0,0,0,0,0,0,0,0
African American Review,Johns Hopkins University Press,MUSE:publisher1,Project MUSE,,MUSE:journal434,,1062-4783,1945-6182,https://muse.jhu.edu/journal/434,Journal,Article,2018,Controlled,Regular,Total_Item_Requests,2,0,0,2,0,0,0,0,0,0,0,0,0
African American Review,Johns Hopkins University Press,MUSE:publisher1,Project MUSE,,MUSE:journal434,,1062-4783,1945-6182,https://muse.jhu.edu/journal/434,Journal,Article,2018,Controlled,Regular,Unique_Item_Investigations,1,0,0,1,0,0,0,0,0,0,0,0,0
African American Review,Johns Hopkins University Press,MUSE:publisher1,Project MUSE,,MUSE:journal434,,1062-4783,1945-6182,https://muse.jhu.edu/journal/434,Journal,Article,2018,Controlled,Regular,Unique_Item_Requests,1,0,0,1,0,0,0,0,0,0,0,0,0
African American Review,Johns Hopkins University Press,MUSE:publisher1,Project MUSE,,MUSE:journal434,,1062-4783,1945-6182,https://muse.jhu.edu/journal/434,Journal,Article,2019,Controlled,Regular,Total_Item_Investigations,6,0,0,0,0,0,6,0,0,0,0,0,0
African American Review,Johns Hopkins University Press,MUSE:publisher1,Project MUSE,,MUSE:journal434,,1062-4783,1945-6182,https://muse.jhu.edu/journal/434,Journal,Article,2019,Controlled,Regular,Total_Item_Requests,6,0,0,0,0,0,6,0,0,0,0,0,0
African American Review,Johns Hopkins University Press,MUSE:publisher1,Project MUSE,,MUSE:journal434,,1062-4783,1945-6182,https://muse.jhu.edu/journal/434,Journal,Article,2019,Controlled,Regular,Unique_Item_Investigations,4,0,0,0,0,0,4,0,0,0,0,0,0
African American Review,Johns Hopkins University Press,MUSE:publisher1,Project MUSE,,MUSE:journal434,,1062-4783,1945-6182,https://muse.jhu.edu/journal/434,Journal,Article,2019,Controlled,Regular,Unique_Item_Requests,4,0,0,0,0,0,4,0,0,0,0,0,0
African American Review,Johns Hopkins University Press,MUSE:publisher1,Project MUSE,,MUSE:journal434,,1062-4783,1945-6182,https://muse.jhu.edu/journal/434,Journal,Article,2020,Controlled,Regular,Total_Item_Investigations,1,0,0,0,0,0,0,0,0,0,0,1,0
African American Review,Johns Hopkins University Press,MUSE:publisher1,Project MUSE,,MUSE:journal434,,1062-4783,1945-6182,https://muse.jhu.edu/journal/434,Journal,Article,2020,Controlled,Regular,Unique_Item_Investigations,1,0,0,0,0,0,0,0,0,0,0,1,0
African Migrations,Indiana University Press,MUSE:publisher3,Project MUSE,,MUSE:book21084,978-0-25-300583-0,,,https://muse.jhu.edu/book/21084,Book,Chapter,2013,Controlled,Regular,Total_Item_Investigations,1,0,0,0,0,0,0,0,0,0,0,1,0
African Migrations,Indiana University Press,MUSE:publisher3,Project MUSE,,MUSE:book21084,978-0-25-300583-0,,,https://muse.jhu.edu/book/21084,Book,Chapter,2013,Controlled,Regular,Unique_Item_Investigations,1,0,0,0,0,0,0,0,0,0,0,1,0
African Migrations,Indiana University Press,MUSE:publisher3,Project MUSE,,MUSE:book21084,978-0-25-300583-0,,,https://muse.jhu.edu/book/21084,Book,,2013,Controlled,Regular,Unique_Title_Investigations,1,0,0,0,0,0,0,0,0,0,0,1,0
African Studies Review,Cambridge University Press,MUSE:publisher122,Project MUSE,,MUSE:journal282,,0002-0206,1555-2462,https://muse.jhu.edu/journal/282,Journal,Article,2008,Controlled,Regular,Total_Item_Investigations,1,0,0,1,0,0,0,0,0,0,0,0,0
African Studies Review,Cambridge University Press,MUSE:publisher122,Project MUSE,,MUSE:journal282,,0002-0206,1555-2462,https://muse.jhu.edu/journal/282,Journal,Article,2008,Controlled,Regular,Total_Item_Requests,1,0,0,1,0,0,0,0,0,0,0,0,0
African Studies Review,Cambridge University Press,MUSE:publisher122,Project MUSE,,MUSE:journal282,,0002-0206,1555-2462,https://muse.jhu.edu/journal/282,Journal,Article,2008,Controlled,Regular,Unique_Item_Investigations,1,0,0,1,0,0,0,0,0,0,0,0,0
African Studies Review,Cambridge University Press,MUSE:publisher122,Project MUSE,,MUSE:journal282,,0002-0206,1555-2462,https://muse.jhu.edu/journal/282,Journal,Article,2008,Controlled,Regular,Unique_Item_Requests,1,0,0,1,0,0,0,0,0,0,0,0,0
African Studies Review,Cambridge University Press,MUSE:publisher122,Project MUSE,,MUSE:journal282,,0002-0206,1555-2462,https://muse.jhu.edu/journal/282,Journal,Article,2019,Controlled,Regular,Total_Item_Investigations,6,0,0,0,0,3,3,0,0,0,0,0,0
African Studies Review,Cambridge University Press,MUSE:publisher122,Project MUSE,,MUSE:journal282,,0002-0206,1555-2462,https://muse.jhu.edu/journal/282,Journal,Article,2019,Controlled,Regular,Total_Item_Requests,6,0,0,0,0,3,3,0,0,0,0,0,0
African Studies Review,Cambridge University Press,MUSE:publisher122,Project MUSE,,MUSE:journal282,,0002-0206,1555-2462,https://muse.jhu.edu/journal/282,Journal,Article,2019,Controlled,Regular,Unique_Item_Investigations,2,0,0,0,0,1,1,0,0,0,0,0,0
African Studies Review,Cambridge University Press,MUSE:publisher122,Project MUSE,,MUSE:journal282,,0002-0206,1555-2462,https://muse.jhu.edu/journal/282,Journal,Article,2019,Controlled,Regular,Unique_Item_Requests,2,0,0,0,0,1,1,0,0,0,0,0,0
African Studies Review,Cambridge University Press,MUSE:publisher122,Project MUSE,,MUSE:journal282,,0002-0206,1555-2462,https://muse.jhu.edu/journal/282,Journal,Article,2020,Controlled,Regular,Total_Item_Investigations,1,0,0,0,1,0,0,0,0,0,0,0,0
African Studies Review,Cambridge University Press,MUSE:publisher122,Project MUSE,,MUSE:journal282,,0002-0206,1555-2462,https://muse.jhu.edu/journal/282,Journal,Article,2020,Controlled,Regular,Total_Item_Requests,1,0,0,0,1,0,0,0,0,0,0,0,0
African Studies Review,Cambridge University Press,MUSE:publisher122,Project MUSE,,MUSE:journal282,,0002-0206,1555-2462,https://muse.jhu.edu/journal/282,Journal,Article,2020,Controlled,Regular,Unique_Item_Investigations,1,0,0,0,1,0,0,0,0,0,0,0,0
African Studies Review,Cambridge University Press,MUSE:publisher122,Project MUSE,,MUSE:journal282,,0002-0206,1555-2462,https://muse.jhu.edu/journal/282,Journal,Article,2020,Controlled,Regular,Unique_Item_Requests,1,0,0,0,1,0,0,0,0,0,0,0,0
After Revolution,University of Texas Press,MUSE:publisher15,Project MUSE,,MUSE:book2944,978-0-29-279653-9,,,https://muse.jhu.edu/book/2944,Book,Chapter,2012,Controlled,Regular,Total_Item_Investigations,1,0,0,0,0,0,0,0,1,0,0,0,0
After Revolution,University of Texas Press,MUSE:publisher15,Project MUSE,,MUSE:book2944,978-0-29-279653-9,,,https://muse.jhu.edu/book/2944,Book,Chapter,2012,Controlled,Regular,Unique_Item_Investigations,1,0,0,0,0,0,0,0,1,0,0,0,0
After Revolution,University of Texas Press,MUSE:publisher15,Project MUSE,,MUSE:book2944,978-0-29-279653-9,,,https://muse.jhu.edu/book/2944,Book,,2012,Controlled,Regular,Unique_Title_Investigations,1,0,0,0,0,0,0,0,1,0,0,0,0
